time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport,Len
1783945484.2589397,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.25899,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,1466
1783945484.2590437,b9:63:90:49:05:b4,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,61.75.207.80,34382,443,1466
1783945484.2590957,b9:63:90:49:05:00,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,61.75.207.80,34382,443,1286
1783945484.2591484,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,66
1783945484.2591991,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,1539
1783945484.259252,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,5666
1783945484.2593071,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,5666
1783945484.2593591,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2594256,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,5666
1783945484.2594836,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,5666
1783945484.2595356,b9:63:90:49:00:3c,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2595854,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,5666
1783945484.2596388,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,5666
